id	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pt1	pt2	pt3	pt4	pt5	pt6	pt7	cc1	cc2	cc3	cc4	cc5	cc6	cc7	ct1	ct2	ct3	ct4	ct5	ct6	ct7
C:440	808	117	616	919	346	284	580	314	202	487	816	310	666	669	507	95	321	657	230	211	529	11	400	178	331	219	409
C:441	656386	199037	419339	459255	288588	201270	345328	171104	189204	389227	459448	183695	308924	488887	462541	186145	261405	291193	165055	154446	253608	51665	314196	211677	213240	249409	209794
C:442	17195	4557	13318	27297	7651	8517	12976	6565	2000	10025	11186	4893	15111	20492	10880	4280	7861	24818	6767	8156	14007	2490	10312	5738	17459	12133	7330
C:443	1505	353	1048	2370	466	718	814	566	117	920	882	368	1311	1397	1126	419	704	2141	448	760	937	183	1019	411	1157	899	669
C:446	5431	1744	4157	3611	2637	2207	2906	2095	2937	3180	3333	1723	2272	3072	2704	1405	1915	2574	1804	1236	2603	417	2894	3011	3810	3054	1875
C:447	1200	492	1191	1689	971	704	1084	637	480	821	1029	521	1014	1294	1014	672	732	1796	1111	777	1520	133	898	676	1596	1240	997
C:448	1052	2690	1461	1167	3238	1090	1062	560	1413	2958	668	402	392	1389	1100	4791	1090	1202	4147	1381	1721	117	1322	611	1557	2051	1453
C:449	824	537	729	457	772	499	600	287	445	767	609	275	269	721	584	622	418	407	809	450	684	109	500	313	813	662	281
C:450	2712	309	1551	1630	625	630	875	434	464	1003	1881	579	1318	1601	2902	348	1383	1785	720	851	1209	321	2047	1163	1241	1142	1054
C:451	8095	7267	11306	26433	7525	9712	8972	7253	3994	11709	16454	19080	8303	4156	5012	6904	6667	16213	4139	6175	5823	2158	5743	5917	2765	13868	19004
C:452	619	671	1252	2027	638	952	661	653	428	1357	2655	1959	513	309	464	767	789	1351	429	743	448	177	1023	521	266	908	799
C:454	1062	605	1312	1074	921	621	718	393	1150	1058	870	579	614	952	765	449	781	652	465	472	557	981	480	701	441	438	759
C:455	1175	236	1003	953	91	504	496	397	592	460	1798	704	382	895	688	214	555	585	35	398	402	372	2182	170	352	324	435
C:456	5370	4170	4906	4026	5400	2695	4307	2152	2715	5312	5643	3046	2401	3813	3765	3589	3073	2044	2218	1543	2098	1007	2929	1803	1437	2362	2214
C:457	1575	1229	1569	1905	2015	925	1382	612	1317	1714	1407	586	1053	1629	1033	936	873	1083	1160	632	854	520	736	447	771	705	860
C:458	10860	6333	10451	10359	8474	5012	8130	3686	7659	9721	9216	3897	7070	9929	6908	5661	5828	5920	4643	3440	5547	1028	5114	3064	4219	4288	4762
C:459	1123	381	667	762	541	365	670	346	350	714	666	345	543	686	696	369	305	428	283	222	386	78	444	290	476	463	395
C:460	67104	147859	51867	86100	173117	40260	78658	25221	73113	140476	36406	21037	26540	58500	41020	148208	30675	54794	101683	28600	47734	24439	29644	18783	35159	49339	64627
C:467	80619	23826	61641	55641	41234	34931	49618	26480	16460	45362	52741	16359	50305	52289	57656	18050	36543	33443	20379	25335	49338	11933	29507	26856	35426	35116	27462
C:471	52538	40792	36571	54275	28419	13901	20821	13601	17189	25027	27907	10357	17034	16175	22699	32308	17744	33780	22245	16153	23133	32130	27288	16969	19395	14375	20505
